date,precipitation,max_temp,min_temp,temp_range,above_80F,above_90F,above_95F,above_98F,max_temp_f,max_temp_above_avg,min_temp_f,min_temp_above_avg,day_of_year,month,day_of_week,quarter,week_of_year,is_summer,is_winter,is_spring,is_fall,is_summer_vacation,precipitation_inches,is_rainy_day,is_dry_day,max_temp_ma_3,max_temp_ma_7,max_temp_ma_14,max_temp_ma_30,min_temp_ma_3,min_temp_ma_7,min_temp_ma_14,max_temp_ema_7,max_temp_ema_14,max_temp_lag_1,max_temp_lag_2,max_temp_lag_7,min_temp_lag_1,min_temp_lag_2,min_temp_lag_7,max_temp_diff_1,max_temp_diff_7,min_temp_diff_1,min_temp_diff_7,temp_mean,temp_range_ma_7,precipitation_ma_3,precipitation_ma_7,had_precipitation,heavy_precipitation,below_32F,below_20F,max_temp_volatility_7,max_temp_volatility_30,min_temp_volatility_7,max_temp_trend_7,max_temp_trend_14
2021-05-19,0.0,31.7,15.0,16.7,1,0,0,0,89.06,True,59.0,True,139,5,2,2,20,0,0,1,0,0,0.0,0,1,27.766666666666666,25.47142857142857,21.707142857142856,21.983333333333334,12.6,10.785714285714286,9.992857142857144,25.881255946351846,23.870366650630945,27.200000000000003,24.4,20.6,11.7,11.100000000000001,7.800000000000001,4.4999999999999964,11.099999999999998,3.3000000000000007,7.199999999999999,23.35,14.685714285714285,0.0,0.0,0,0,0,0,3.2128462385213425,5.009169752483472,2.1613487852331215,1.1749999999999998,0.9769230769230769
2021-05-20,0.0,28.3,14.399999999999999,13.900000000000002,1,0,0,0,82.94,True,57.92,True,140,5,3,2,20,0,0,1,0,0,0.0,0,1,29.066666666666666,26.342857142857138,22.37857142857143,22.13,13.699999999999998,11.657142857142858,10.307142857142855,26.485941959763885,24.46098443054682,31.7,27.200000000000003,22.200000000000003,15.0,11.7,8.3,-3.3999999999999986,6.099999999999998,-0.6000000000000014,6.099999999999998,21.35,14.685714285714287,0.0,0.0,0,0,0,0,2.9976975291363575,5.130177788140578,2.2210036341386825,1.0107142857142872,1.0727472527472526
2021-05-21,0.0,28.3,13.3,15.0,1,0,0,0,82.94,True,55.94,True,141,5,4,2,20,0,0,1,0,0,0.0,0,1,29.433333333333337,26.900000000000002,22.928571428571427,22.313333333333333,14.233333333333329,12.12857142857143,10.585714285714285,26.939456469822915,24.972853173140575,28.3,31.7,24.4,14.399999999999999,15.0,10.0,0.0,3.900000000000002,-1.0999999999999979,3.3000000000000007,20.8,14.771428571428572,0.0,0.0,0,0,0,0,2.9382534494718207,5.251780212680152,2.160026454864469,0.9428571428571436,1.1832967032967037
2021-05-22,0.0,33.3,17.2,16.099999999999998,1,1,0,0,91.94,True,62.959999999999994,True,142,5,5,2,20,0,0,1,0,0,0.0,0,1,29.96666666666667,28.0,24.235714285714288,23.09,14.966666666666663,13.242857142857142,11.178571428571429,28.529592352367185,26.083139416721828,28.3,28.3,25.6,13.3,14.399999999999999,9.399999999999999,4.9999999999999964,7.699999999999996,3.8999999999999986,7.800000000000001,25.25,14.757142857142856,0.0,0.0,0,0,0,0,3.710345895825123,5.088347065803287,2.5025701074809446,1.4428571428571422,1.2182417582417577
2021-05-23,0.0,33.3,23.3,9.999999999999996,1,1,0,0,91.94,True,73.94,True,143,5,6,2,20,0,0,1,0,0,0.0,0,1,31.633333333333336,29.5,25.62142857142857,23.626666666666665,17.933333333333334,15.142857142857142,12.25,29.722194264275387,27.04538749449225,33.3,28.3,22.799999999999997,17.2,13.3,10.0,0.0,10.5,6.100000000000001,13.3,28.299999999999997,14.357142857142858,0.0,0.0,0,0,0,0,3.364025366531332,5.290716223813134,4.142003196062319,1.2678571428571426,1.136483516483516
2021-05-24,0.0,25.0,15.0,10.0,0,0,0,0,77.0,True,59.0,True,144,5,0,2,21,0,0,1,0,0,0.0,0,1,30.53333333333333,29.585714285714285,26.178571428571427,23.793333333333333,18.5,15.700000000000001,12.528571428571428,28.54164569820654,26.77266916189328,33.3,33.3,24.4,23.3,17.2,11.100000000000001,-8.299999999999997,0.6000000000000014,-8.3,3.8999999999999986,20.0,13.885714285714286,0.0,0.0,0,0,0,0,3.21684554153519,5.25113671328496,3.751444166362243,0.05714285714285841,0.8410989010989002
2021-05-25,0.0,23.9,15.0,8.899999999999999,0,0,0,0,75.02,True,59.0,True,145,5,1,2,21,0,0,1,0,0,0.0,0,1,27.399999999999995,29.114285714285717,26.5,23.959999999999997,17.766666666666666,16.17142857142857,12.964285714285714,27.381234273654904,26.389646606974175,25.0,33.3,27.200000000000003,15.0,23.3,11.7,-1.1000000000000014,-3.3000000000000043,0.0,3.3000000000000007,19.45,12.942857142857141,0.0,0.0,0,0,0,0,3.8115738531602474,5.169179218512686,3.3509771140739795,-0.8928571428571441,0.5525274725274726
2021-05-26,23.6,33.3,17.8,15.499999999999996,1,1,0,0,91.94,True,64.04,True,146,5,2,2,21,0,0,1,0,0,0.9291338582677167,1,0,27.399999999999995,29.342857142857138,27.407142857142855,24.513333333333332,15.933333333333332,16.571428571428573,13.678571428571429,28.86092570524118,27.31102705937762,23.9,25.0,31.7,15.0,15.0,15.0,9.399999999999999,1.5999999999999979,2.8000000000000007,2.8000000000000007,25.549999999999997,12.77142857142857,7.866666666666667,3.3714285714285714,1,1,0,0,4.03396295754643,5.253027588979018,3.3549536935275617,-0.07499999999999984,0.5523076923076922
2021-05-27,0.0,28.3,19.4,8.900000000000002,1,0,0,0,82.94,True,66.92,True,147,5,3,2,21,0,0,1,0,0,0.0,0,1,28.5,29.342857142857145,27.842857142857145,24.603333333333335,17.399999999999995,17.285714285714285,14.471428571428573,28.720694278930885,27.44289011812727,33.3,23.9,28.3,17.8,15.0,14.399999999999999,-4.9999999999999964,0.0,1.5999999999999979,5.0,23.85,12.057142857142855,7.866666666666667,3.3714285714285714,0,0,0,0,4.03396295754643,5.2952472726172966,3.347849345190903,-0.33571428571428596,0.4061538461538454
2021-05-28,17.0,21.1,10.600000000000001,10.5,0,0,0,0,69.98,True,51.08,True,148,5,4,2,21,0,0,1,0,0,0.6692913385826772,1,0,27.566666666666666,28.314285714285713,27.607142857142858,24.28666666666667,15.933333333333332,16.9,14.514285714285716,26.815520709198164,26.597171435710298,28.3,33.3,28.3,19.4,17.8,13.3,-7.199999999999999,-7.199999999999999,-8.799999999999997,-2.6999999999999993,15.850000000000001,11.414285714285713,13.533333333333333,5.8,1,1,0,0,5.116779120836487,5.207602753357978,3.9795309606367684,-1.3678571428571416,0.10000000000000003
2021-05-29,16.8,12.2,8.9,3.299999999999999,0,0,0,0,53.96,False,48.02,False,149,5,5,2,21,0,0,1,0,0,0.6614173228346457,1,0,20.533333333333335,25.299999999999994,26.65,23.803333333333335,12.966666666666663,15.714285714285714,14.47857142857143,23.16164053189862,24.677548577615593,21.1,28.3,33.3,10.600000000000001,19.4,17.2,-8.900000000000002,-21.099999999999998,-1.700000000000001,-8.299999999999999,10.55,9.585714285714285,11.266666666666666,8.200000000000001,1,1,0,0,7.397071492602085,5.631529671126804,4.984786378381246,-2.3821428571428567,-0.4063736263736263
2021-05-30,7.4,11.7,8.3,3.3999999999999986,0,0,0,0,53.06,False,46.94,False,150,5,6,2,21,0,0,1,0,0,0.2913385826771654,1,0,15.0,22.214285714285715,25.857142857142858,23.49,9.266666666666666,13.571428571428571,14.357142857142858,20.296230398923964,22.947208767266847,12.2,21.1,33.3,8.9,10.600000000000001,23.3,-0.5,-21.599999999999998,-0.5999999999999996,-15.0,10.0,8.642857142857142,13.733333333333334,9.257142857142856,1,0,0,0,7.985492798700348,6.0342328027050245,4.366048665828293,-2.69642857142857,-0.9604395604395609
2021-05-31,0.0,22.799999999999997,10.0,12.799999999999997,0,0,0,0,73.03999999999999,True,50.0,False,151,5,0,2,22,0,0,1,0,0,0.0,0,1,15.566666666666665,21.9,25.74285714285714,23.603333333333335,9.066666666666665,12.857142857142858,14.278571428571428,20.92217279919297,22.92758093163127,11.7,12.2,25.0,8.3,8.9,15.0,11.099999999999998,-2.200000000000003,1.6999999999999993,-5.0,16.4,9.042857142857143,8.066666666666668,9.257142857142856,0,0,0,0,7.90042192966088,5.9865068585792205,4.500317449120366,-2.2357142857142844,-1.0958241758241762
2021-06-01,0.0,25.0,12.8,12.2,0,0,0,0,77.0,True,55.04,True,152,6,1,2,22,1,0,0,0,0,0.0,0,1,19.833333333333332,22.057142857142853,25.585714285714285,23.473333333333336,10.366666666666665,12.542857142857143,14.357142857142858,21.941629599394727,23.20390347408043,22.799999999999997,11.7,23.9,10.0,8.3,15.0,2.200000000000003,1.1000000000000014,2.8000000000000007,-2.1999999999999993,18.9,9.514285714285714,2.466666666666667,9.257142857142856,0,0,0,0,7.9575660313224565,5.909369143839372,4.401460796469423,-1.617857142857143,-1.0690109890109902
2021-06-02,0.0,26.1,16.1,10.0,0,0,0,0,78.98,True,60.980000000000004,True,153,6,2,2,22,1,0,0,0,0,0.0,0,1,24.633333333333336,21.028571428571432,25.185714285714287,23.639999999999997,12.966666666666663,12.299999999999999,14.435714285714285,22.981222199546043,23.59004967753637,25.0,22.799999999999997,33.3,12.8,10.0,17.8,1.1000000000000014,-7.199999999999996,3.3000000000000007,-1.6999999999999993,21.1,8.728571428571428,0.0,5.885714285714286,0,0,0,0,6.614054300178842,5.910633316904079,4.099593475781078,0.4214285714285725,-0.852747252747253
2021-06-03,7.9,27.200000000000003,17.2,10.000000000000004,1,0,0,0,80.96000000000001,True,62.959999999999994,True,154,6,3,2,22,1,0,0,0,0,0.31102362204724415,1,0,26.100000000000005,20.87142857142857,25.107142857142858,23.603333333333335,15.366666666666665,11.985714285714284,14.635714285714286,24.035916649659534,24.07137638719819,26.1,25.0,28.3,16.1,12.8,19.4,1.1000000000000014,-1.0999999999999979,1.0999999999999979,-2.1999999999999993,22.200000000000003,8.885714285714284,2.6333333333333333,7.014285714285714,1,0,0,0,6.422801643549402,5.8840804123372195,3.5059133719230284,2.121428571428572,-0.6925274725274722
2021-06-04,19.3,27.799999999999997,20.6,7.199999999999996,1,0,0,0,82.03999999999999,True,69.08,True,155,6,4,2,22,1,0,0,0,0,0.7598425196850395,1,0,27.03333333333333,21.82857142857143,25.071428571428573,23.716666666666665,17.966666666666665,13.414285714285715,15.157142857142858,24.97693748724465,24.568526202238427,27.200000000000003,26.1,21.1,17.2,16.1,10.600000000000001,0.5999999999999943,6.699999999999996,3.400000000000002,10.0,24.2,8.414285714285715,9.066666666666668,7.342857142857143,1,1,0,0,6.940872732280443,5.9324986498005225,4.68594656799406,2.8964285714285714,-0.5103296703296701
2021-06-05,0.0,33.9,18.9,15.0,1,1,0,0,93.02,True,66.02,True,156,6,5,2,22,1,0,0,0,0,0.0,0,1,29.633333333333336,24.928571428571427,25.11428571428571,24.216666666666665,18.899999999999995,14.842857142857142,15.278571428571427,27.20770311543349,25.812722708606636,27.799999999999997,27.200000000000003,12.2,20.6,17.2,8.9,6.100000000000001,21.7,-1.7000000000000028,9.999999999999998,26.4,10.085714285714285,9.066666666666666,4.942857142857144,0,0,0,0,6.767499362323382,6.1409919075989166,4.603932066852257,2.8142857142857145,0.013186813186812332
2021-06-06,0.0,33.9,20.6,13.299999999999997,1,1,0,0,93.02,True,69.08,True,157,6,6,2,22,1,0,0,0,0,0.0,0,1,31.866666666666664,28.099999999999998,25.157142857142855,24.660000000000004,20.03333333333333,16.6,15.085714285714287,28.880777336575118,26.891026347459082,33.9,27.799999999999997,11.7,18.9,20.6,8.3,0.0,22.2,1.7000000000000028,12.3,27.25,11.5,6.433333333333333,3.8857142857142857,0,0,0,0,4.279408058754497,6.347500186741995,3.9979161238491847,1.8857142857142855,0.5340659340659328
2021-06-07,0.0,34.4,22.200000000000003,12.199999999999996,1,1,0,0,93.91999999999999,True,71.96000000000001,True,158,6,0,2,23,1,0,0,0,0,0.0,0,1,34.06666666666666,29.75714285714286,25.828571428571426,25.30666666666667,20.566666666666666,18.342857142857145,15.6,30.26058300243134,27.892222834464537,33.9,33.9,22.799999999999997,20.6,18.9,10.0,0.5,11.600000000000001,1.6000000000000014,12.200000000000003,28.3,11.414285714285713,0.0,3.885714285714286,0,0,0,0,4.128299546163852,6.317569007214688,3.2258627491247007,1.8035714285714275,0.7929670329670323
2021-06-08,11.200000000000001,31.1,22.799999999999997,8.300000000000004,1,0,0,0,87.98,True,73.03999999999999,True,159,6,1,2,23,1,0,0,0,0,0.44094488188976383,1,0,33.13333333333333,30.62857142857143,26.342857142857145,25.88,21.866666666666664,19.771428571428572,16.15714285714286,30.470437251823505,28.31992645653593,34.4,33.9,25.0,22.200000000000003,20.6,12.8,-3.299999999999997,6.100000000000001,0.5999999999999943,9.999999999999996,26.95,10.857142857142858,3.733333333333334,5.485714285714287,1,1,0,0,3.561701038227909,6.020161528363361,2.493133427178362,1.2678571428571448,0.8799999999999997
2021-06-09,0.0,31.7,21.7,10.0,1,0,0,0,89.06,True,71.06,True,160,6,2,2,23,1,0,0,0,0,0.0,0,1,32.4,31.428571428571427,26.228571428571428,26.363333333333333,22.23333333333333,20.571428571428573,16.435714285714287,30.777827938867627,28.770602928997807,31.1,34.4,26.1,22.799999999999997,22.200000000000003,16.1,0.5999999999999979,5.599999999999998,-1.0999999999999979,5.599999999999998,26.7,10.857142857142858,3.733333333333334,5.485714285714287,0,0,0,0,2.9516742625805423,5.879683508567417,1.960199212422237,0.7357142857142837,1.2624175824175825
2021-06-10,0.0,28.9,18.3,10.599999999999998,1,0,0,0,84.02,True,64.94,True,161,6,3,2,23,1,0,0,0,0,0.0,0,1,30.566666666666666,31.67142857142857,26.27142857142857,26.68,20.933333333333334,20.728571428571428,16.357142857142858,30.30837095415072,28.7878558717981,31.7,31.1,27.200000000000003,21.7,22.799999999999997,17.2,-2.8000000000000007,1.6999999999999957,-3.3999999999999986,1.1000000000000014,23.6,10.942857142857141,3.733333333333334,4.357142857142857,0,0,0,0,2.594040789780887,5.746027113250251,1.6670475755200915,-0.13928571428571304,1.4070329670329669
2021-06-11,7.9,19.4,17.2,2.1999999999999993,0,0,0,0,66.92,False,62.959999999999994,True,162,6,4,2,23,1,0,0,0,0,0.31102362204724415,1,0,26.666666666666668,30.471428571428568,26.150000000000002,26.64,19.066666666666666,20.24285714285714,16.82857142857143,27.58127821561304,27.536141755558354,28.9,31.7,27.799999999999997,18.3,21.7,20.6,-9.5,-8.399999999999999,-1.1000000000000014,-3.400000000000002,18.299999999999997,10.228571428571428,2.6333333333333333,2.7285714285714286,1,0,0,0,5.258236169957292,5.79378977871998,2.1392032339612554,-2.0071428571428567,1.0402197802197801
2021-06-12,0.0,26.7,17.8,8.899999999999999,1,0,0,0,80.06,True,64.04,True,163,6,5,2,23,1,0,0,0,0,0.0,0,1,25.0,29.44285714285714,27.185714285714287,26.79,17.766666666666666,20.085714285714285,17.464285714285715,27.36095866170978,27.42465618815057,19.4,28.9,33.9,17.2,18.3,18.9,7.300000000000001,-7.199999999999999,0.6000000000000014,-1.0999999999999979,22.25,9.357142857142856,2.6333333333333333,2.7285714285714286,0,0,0,0,5.179400590434192,5.7328063778150895,2.2894166443503456,-1.9214285714285708,0.5960439560439561
2021-06-13,0.0,26.1,17.2,8.900000000000002,0,0,0,0,78.98,True,62.959999999999994,True,164,6,6,2,23,1,0,0,0,0,0.0,0,1,24.066666666666666,28.32857142857143,28.21428571428571,26.846666666666668,17.4,19.599999999999998,18.1,27.045718996282336,27.248035363063828,26.7,19.4,33.9,17.8,17.2,20.6,-0.5999999999999979,-7.799999999999997,-0.6000000000000014,-3.400000000000002,21.65,8.728571428571428,2.6333333333333333,2.7285714285714286,0,0,0,0,4.891732578447772,5.71674692480776,2.5119713374160644,-1.6428571428571426,0.054505494505493454
2021-06-14,20.099999999999998,29.4,18.9,10.5,1,0,0,0,84.91999999999999,True,66.02,True,165,6,0,2,24,1,0,0,0,0,0.7913385826771653,1,0,27.399999999999995,27.614285714285717,28.685714285714287,26.973333333333333,17.966666666666665,19.128571428571426,18.735714285714288,27.634289247211754,27.534963981321987,26.1,26.7,34.4,17.2,17.8,22.200000000000003,3.299999999999997,-5.0,1.6999999999999993,-3.3000000000000043,24.15,8.485714285714286,6.699999999999999,5.6000000000000005,1,1,0,0,4.169104049004808,5.730254452635952,2.237345365765902,-0.660714285714283,-0.0901098901098911
2021-06-15,1.0,27.200000000000003,18.3,8.900000000000002,1,0,0,0,80.96000000000001,True,64.94,True,166,6,1,2,24,1,0,0,0,1,0.03937007874015748,0,0,27.566666666666666,27.057142857142857,28.842857142857145,27.12,18.13333333333333,18.485714285714288,19.12857142857143,27.525716935408816,27.49030211714572,29.4,26.1,31.1,18.9,17.2,22.799999999999997,-2.1999999999999957,-3.8999999999999986,-0.5999999999999979,-4.4999999999999964,22.75,8.571428571428571,7.033333333333332,4.142857142857142,1,0,0,0,3.875933067386084,5.675804667242328,1.5464244473715756,-0.20714285714285588,-0.25406593406593425
2021-06-16,0.0,26.1,17.2,8.900000000000002,0,0,0,0,78.98,True,62.959999999999994,True,167,6,2,2,24,1,0,0,0,1,0.0,0,1,27.566666666666666,26.257142857142856,28.842857142857145,27.17666666666667,18.13333333333333,17.842857142857145,19.207142857142856,27.169287701556613,27.30492850152629,27.200000000000003,29.4,31.7,18.3,18.9,21.7,-1.1000000000000014,-5.599999999999998,-1.1000000000000014,-4.5,21.65,8.414285714285715,7.033333333333332,4.142857142857143,0,0,0,0,3.2918369455655436,5.656164371930769,0.6803360514165706,0.35357142857142815,-0.42285714285714254
2021-06-17,0.0,25.6,14.399999999999999,11.200000000000003,0,0,0,0,78.08,True,57.92,True,168,6,3,2,24,1,0,0,0,1,0.0,0,1,26.3,25.785714285714285,28.728571428571428,27.123333333333335,16.63333333333333,17.285714285714285,19.00714285714286,26.77696577616746,27.077604701322787,26.1,27.200000000000003,28.9,17.2,18.3,18.3,-0.5,-3.299999999999997,-2.8000000000000007,-3.900000000000002,20.0,8.500000000000002,0.3333333333333333,4.142857142857143,0,0,0,0,3.0797340639674964,5.663475436778079,1.4287856982166889,0.6607142857142871,-0.5696703296703305
2021-06-18,0.0,29.4,15.600000000000001,13.799999999999997,1,0,0,0,84.91999999999999,True,60.08,True,169,6,4,2,24,1,0,0,0,1,0.0,0,1,27.03333333333333,27.214285714285715,28.842857142857145,27.046666666666667,15.733333333333329,17.057142857142857,18.65,27.4327243321256,27.38725740781308,25.6,26.1,19.4,14.399999999999999,17.2,17.2,3.799999999999997,10.0,1.2000000000000028,-1.5999999999999979,22.5,10.157142857142858,0.0,3.014285714285714,0,0,0,0,1.5763127560105714,5.6147424992900135,1.5661599991243345,0.13571428571428565,-0.5810989010989019
2021-06-19,1.0,32.2,20.0,12.200000000000003,1,0,0,0,89.96000000000001,True,68.0,True,170,6,5,2,24,1,0,0,0,1,0.03937007874015748,0,0,29.066666666666666,28.000000000000004,28.72142857142857,27.176666666666666,16.666666666666664,17.37142857142857,18.728571428571428,28.624543249094202,28.028956420104674,29.4,25.6,26.7,15.600000000000001,14.399999999999999,17.8,2.8000000000000043,5.5000000000000036,4.399999999999999,2.1999999999999993,26.1,10.62857142857143,0.3333333333333333,3.157142857142857,1,0,0,0,2.421432083155134,5.689414449801433,1.920689360372362,0.5964285714285729,-0.31846153846153963
2021-06-20,0.0,32.2,18.9,13.300000000000004,1,0,0,0,89.96000000000001,True,66.02,True,171,6,6,2,24,1,0,0,0,1,0.0,0,1,31.26666666666667,28.87142857142857,28.599999999999998,27.30666666666667,18.166666666666664,17.614285714285717,18.607142857142858,29.518407436820652,28.585095564090718,32.2,29.4,26.1,20.0,15.600000000000001,17.2,0.0,6.100000000000001,-1.1000000000000014,1.6999999999999993,25.55,11.257142857142858,0.3333333333333333,3.157142857142857,0,0,0,0,2.7047577129410123,5.760084609851129,2.0011901220928174,0.7749999999999999,-0.048351648351648444
2021-06-21,4.3,31.7,21.7,10.0,1,0,0,0,89.06,True,71.06,True,172,6,0,2,25,1,0,0,0,1,0.16929133858267717,0,0,32.03333333333333,29.2,28.407142857142855,27.253333333333334,20.2,18.014285714285712,18.571428571428573,30.06380557761549,29.000416155545288,32.2,32.2,29.4,18.9,20.0,18.9,-0.5000000000000036,2.3000000000000007,2.8000000000000007,2.8000000000000007,26.7,11.185714285714287,1.7666666666666666,0.9,1,0,0,0,2.911471563774279,5.7098664356221,2.514907931667051,1.1535714285714298,0.23142857142857176
2021-06-22,3.8,24.4,15.600000000000001,8.799999999999997,0,0,0,0,75.92,True,60.08,True,173,6,1,2,25,1,0,0,0,1,0.14960629921259844,0,0,29.433333333333334,28.8,27.928571428571427,26.956666666666667,18.73333333333333,17.62857142857143,18.057142857142857,28.647854183211617,28.387027334805914,31.7,32.2,27.200000000000003,21.7,18.9,18.3,-7.300000000000001,-2.8000000000000043,-6.099999999999998,-2.6999999999999993,20.0,11.171428571428574,2.6999999999999997,1.3,1,0,0,0,3.3857544703260674,5.615292133729694,2.666279733832813,0.35357142857142815,0.20571428571428504
2021-06-23,0.0,25.0,12.2,12.8,0,0,0,0,77.0,True,53.96,True,174,6,2,2,25,1,0,0,0,1,0.0,0,1,27.03333333333333,28.642857142857142,27.45,26.956666666666667,16.499999999999996,16.914285714285715,17.37857142857143,27.735890637408712,27.935423690165127,24.4,31.7,26.1,15.600000000000001,21.7,17.2,0.6000000000000014,-1.1000000000000014,-3.400000000000002,-5.0,18.6,11.72857142857143,2.6999999999999997,1.3,0,0,0,0,3.553335120163887,5.615292133729694,3.375612819142904,-0.4392857142857139,0.2463736263736255
2021-06-24,0.0,26.7,13.899999999999999,12.8,1,0,0,0,80.06,True,57.019999999999996,True,175,6,3,2,25,1,0,0,0,1,0.0,0,1,25.366666666666664,28.8,27.292857142857144,27.05,13.899999999999997,16.84285714285714,17.064285714285713,27.476917978056534,27.770700531476443,25.0,24.4,25.6,12.2,15.600000000000001,14.399999999999999,1.6999999999999993,1.0999999999999979,1.6999999999999993,-0.5,20.299999999999997,11.957142857142857,1.2666666666666666,1.3,0,0,0,0,3.4180891347846614,5.585927515363648,3.442313729096146,-1.0821428571428577,0.27274725274725214
2021-06-25,0.0,27.200000000000003,14.399999999999999,12.800000000000004,1,0,0,0,80.96000000000001,True,57.92,True,176,6,4,2,25,1,0,0,0,1,0.0,0,1,26.3,28.485714285714288,27.849999999999998,26.846666666666668,13.499999999999995,16.67142857142857,16.864285714285714,27.4076884835424,27.694607127279586,26.7,25.0,29.4,13.899999999999999,12.2,15.600000000000001,0.5000000000000036,-2.1999999999999957,0.5,-1.2000000000000028,20.8,11.814285714285717,0.0,1.3,0,0,0,0,3.4546724743109225,5.460183989152969,3.542933946940159,-1.1678571428571427,0.009890109890109435
2021-06-26,0.3,29.4,21.1,8.299999999999997,1,0,0,0,84.91999999999999,True,69.98,True,177,6,5,2,25,1,0,0,0,1,0.011811023622047244,0,0,27.76666666666667,28.085714285714285,28.042857142857144,26.883333333333333,16.466666666666665,16.82857142857143,17.099999999999998,27.905766362656802,27.921992843642304,27.200000000000003,26.7,32.2,14.399999999999999,13.899999999999999,20.0,2.1999999999999957,-2.8000000000000043,6.700000000000003,1.1000000000000014,25.25,11.257142857142858,0.09999999999999999,1.2,1,0,0,0,3.096464958318585,5.473956101605034,3.73439610723264,-0.5392857142857137,0.01626373626373608
2021-06-27,0.0,32.8,23.3,9.499999999999996,1,1,0,0,91.03999999999999,True,73.94,True,178,6,6,2,25,1,0,0,0,1,0.0,0,1,29.8,28.17142857142857,28.521428571428572,27.273333333333333,19.599999999999998,17.45714285714286,17.535714285714285,29.129324771992604,28.57239379782333,29.4,27.200000000000003,32.2,21.1,14.399999999999999,18.9,3.3999999999999986,0.5999999999999943,2.1999999999999993,4.400000000000002,28.049999999999997,10.714285714285712,0.09999999999999999,1.2,0,0,0,0,3.2345603955376396,5.46448933370366,4.444043632720518,0.5535714285714285,0.08813186813186683
2021-06-28,0.0,34.4,22.200000000000003,12.199999999999996,1,1,0,0,93.91999999999999,True,71.96000000000001,True,179,6,0,2,26,1,0,0,0,1,0.0,0,1,32.199999999999996,28.557142857142853,28.87857142857143,28.013333333333332,22.2,17.52857142857143,17.77142857142857,30.44699357899445,29.349407958113552,32.8,29.4,31.7,23.3,21.1,21.7,1.6000000000000014,2.6999999999999993,-1.0999999999999979,0.5000000000000036,28.3,11.028571428571427,0.09999999999999999,0.5857142857142856,0,0,0,0,3.831386669278296,4.817764063828037,4.526851107821078,1.725000000000001,0.28505494505494466
2021-06-29,0.0,35.0,23.9,11.100000000000001,1,1,0,0,95.0,True,75.02,True,180,6,1,2,26,1,0,0,0,1,0.0,0,1,34.06666666666666,30.071428571428573,29.435714285714287,28.790000000000003,23.13333333333333,18.714285714285715,18.17142857142857,31.58524518424584,30.10282023036508,34.4,32.8,24.4,22.200000000000003,23.3,15.600000000000001,0.6000000000000014,10.600000000000001,1.6999999999999957,8.299999999999997,29.45,11.357142857142856,0.0,0.04285714285714286,0,0,0,0,4.005294115590071,3.8850154217951887,4.999809520181257,1.8214285714285703,0.40461538461538316
2021-06-30,1.0,36.1,23.9,12.200000000000003,1,1,1,0,96.98,True,75.02,True,181,6,2,2,26,1,0,0,0,1,0.03937007874015748,0,0,35.166666666666664,31.657142857142862,30.15,29.233333333333334,23.333333333333332,20.38571428571429,18.65,32.71393388818438,30.902444199649736,35.0,34.4,25.0,23.9,22.200000000000003,12.2,1.1000000000000014,11.100000000000001,0.0,11.7,30.0,11.27142857142857,0.3333333333333333,0.18571428571428572,1,0,0,0,3.857398580588111,3.9364199850690276,4.375853658212876,1.7428571428571413,0.48505494505494473
2021-07-01,43.2,30.0,21.1,8.899999999999999,1,0,0,0,86.0,True,69.98,True,182,7,3,3,26,1,0,0,0,1,1.7007874015748035,1,0,33.699999999999996,32.128571428571426,30.464285714285715,29.4,22.966666666666665,21.414285714285715,19.12857142857143,32.03545041613828,30.782118306363103,36.1,35.0,26.7,23.9,23.9,13.899999999999999,-6.100000000000001,3.3000000000000007,-2.799999999999997,7.200000000000003,25.55,10.714285714285714,14.733333333333334,6.357142857142857,1,1,0,0,3.3139675545153233,3.856029760938271,3.314829594126211,0.8571428571428598,0.33076923076923037
2021-07-02,2.5,26.1,19.4,6.700000000000003,0,0,0,0,78.98,True,66.92,True,183,7,4,3,26,1,0,0,0,1,0.0984251968503937,0,0,30.733333333333334,31.97142857142857,30.228571428571428,29.4,21.466666666666665,22.12857142857143,19.4,30.551587812103712,30.15783586551469,30.0,36.1,27.200000000000003,21.1,23.9,14.399999999999999,-3.8999999999999986,-1.1000000000000014,-1.7000000000000028,5.0,22.75,9.842857142857142,15.566666666666668,6.714285714285714,1,0,0,0,3.6003306726438735,3.856029760938271,1.6938263249363172,-0.49285714285714194,0.17098901098900995
2021-07-03,14.5,24.4,17.8,6.599999999999998,0,0,0,0,75.92,True,64.04,True,184,7,5,3,26,1,0,0,0,1,0.5708661417322834,1,0,26.833333333333332,31.25714285714286,29.67142857142857,29.30666666666667,19.433333333333334,21.657142857142855,19.24285714285714,29.013690859077784,29.390124416779397,26.1,30.0,29.4,19.4,21.1,21.1,-1.7000000000000028,-5.0,-1.5999999999999979,-3.3000000000000007,21.1,9.6,20.066666666666666,8.742857142857144,1,1,0,0,4.56284163756789,3.943998787624292,2.357157287113051,-1.6714285714285715,0.06945054945054793
